name,method,time to repair,number of changes
./out/supercat8/28,IG,2744.31,5
./out/supercat8/28,UNI,2744.49,5
./out/supercat8/1,IG,1410.71,4
./out/supercat8/1,UNI,628.67,4
./out/supercat8/36,SHAP,1217.87,4
./out/supercat8/36,IG,896.05,4
./out/supercat8/36,UNI,911.54,4
./out/supercat8/31,SHAP,1723.29,5
./out/supercat8/31,IG,1673.85,5
./out/supercat8/31,UNI,1619.95,5
./out/supercat8/30,SHAP,1279.47,4
./out/supercat8/30,IG,614.44,4
./out/supercat8/30,UNI,613.01,4
./out/supercat8/37,SHAP,2373.53,5
./out/supercat8/37,UNI,2913.6,5
./out/supercat8/4,SHAP,153.65,5
./out/supercat8/4,IG,124.9,5
./out/supercat8/4,UNI,147.19,5
./out/supercat8/25,SHAP,1209.23,4
./out/supercat8/25,IG,692.0,4
./out/supercat8/25,UNI,701.12,4
./out/supercat9/20,SHAP,172.85,5
./out/supercat9/20,IG,151.8,5
./out/supercat9/20,UNI,165.02,5
./out/supercat9/18,SHAP,2572.1,5
./out/supercat9/18,IG,2554.71,5
./out/supercat9/18,UNI,2564.51,5
./out/supercat9/6,SHAP,480.17,5
./out/supercat9/6,IG,184.03,5
./out/supercat9/6,UNI,187.79,5
./out/supercat9/17,SHAP,1156.89,4
./out/supercat9/17,IG,642.34,4
./out/supercat9/17,UNI,642.85,4
./out/supercat9/19,SHAP,1085.27,5
./out/supercat9/19,IG,302.51,5
./out/supercat9/19,UNI,294.96,5
./out/supercat9/21,SHAP,1204.27,4
./out/supercat9/21,IG,703.68,4
./out/supercat9/21,UNI,705.57,4
./out/supercat9/38,SHAP,1761.38,4
./out/supercat9/38,IG,1170.54,4
./out/supercat9/38,UNI,1077.92,4
./out/supercat9/37,SHAP,1594.01,5
./out/supercat9/37,IG,1543.38,5
./out/supercat9/37,UNI,1549.92,5
./out/supercat9/39,SHAP,1600.97,5
./out/supercat9/39,IG,1475.3,5
./out/supercat9/39,UNI,1545.97,5
./out/supercat9/41,SHAP,1426.41,4
./out/supercat9/41,IG,1055.84,4
./out/supercat9/41,UNI,1063.24,4
./out/supercat9/4,IG,370.29,5
./out/supercat9/4,UNI,420.14,5
./out/supercat9/3,SHAP,197.95,5
./out/supercat9/3,IG,173.86,5
./out/supercat9/3,UNI,190.14,5
./out/supercat9/2,IG,336.66,5
./out/supercat9/2,UNI,348.2,5
./out/supercat9/22,SHAP,2077.74,5
./out/supercat9/22,IG,1464.38,5
./out/supercat9/22,UNI,1486.32,5
./out/supercat10/50,SHAP,1427.54,5
./out/supercat10/50,IG,1227.23,5
./out/supercat10/50,UNI,1228.34,5
./out/supercat10/57,SHAP,1728.64,5
./out/supercat10/57,IG,1371.62,5
./out/supercat10/57,UNI,1373.64,5
./out/supercat10/32,SHAP,503.73,5
./out/supercat10/32,IG,189.15,5
./out/supercat10/32,UNI,192.52,5
./out/supercat10/35,SHAP,2155.02,5
./out/supercat10/35,IG,1605.83,5
./out/supercat10/35,UNI,1515.26,5
./out/supercat10/56,SHAP,1254.81,5
./out/supercat10/56,IG,190.43,5
./out/supercat10/56,UNI,193.67,5
./out/supercat10/51,SHAP,120.37,5
./out/supercat10/51,IG,103.22,5
./out/supercat10/51,UNI,113.27,5
./out/supercat10/34,SHAP,1054.96,5
./out/supercat10/34,IG,273.85,5
./out/supercat10/34,UNI,278.5,5
./out/supercat10/9,SHAP,1517.91,4
./out/supercat10/9,IG,1171.73,4
./out/supercat10/9,UNI,1171.61,4
./out/supercat10/7,SHAP,1248.47,5
./out/supercat10/7,IG,398.23,5
./out/supercat10/7,UNI,403.33,5
./out/supercat10/42,SHAP,1734.67,5
./out/supercat10/42,IG,1711.75,5
./out/supercat10/42,UNI,1494.71,5
./out/supercat10/45,SHAP,1294.85,5
./out/supercat10/45,IG,214.01,5
./out/supercat10/45,UNI,219.45,5
./out/supercat10/6,SHAP,2543.49,5
./out/supercat10/6,IG,2343.51,5
./out/supercat10/6,UNI,2385.63,5
./out/supercat10/10,SHAP,177.22,5
./out/supercat10/10,IG,160.43,5
./out/supercat10/10,UNI,168.16,5
./out/supercat10/8,SHAP,1184.55,4
./out/supercat10/8,IG,631.19,4
./out/supercat10/8,UNI,639.11,4
./out/supercat10/44,SHAP,1170.8,4
./out/supercat10/44,IG,926.84,4
./out/supercat10/44,UNI,927.37,4
./out/supercat10/43,SHAP,135.52,5
./out/supercat10/43,IG,111.72,5
./out/supercat10/43,UNI,126.28,5
./out/supercat10/38,SHAP,1881.95,5
./out/supercat10/38,IG,1575.8,5
./out/supercat10/38,UNI,1633.77,5
./out/supercat10/36,SHAP,173.67,5
./out/supercat10/36,IG,155.09,5
./out/supercat10/36,UNI,165.17,5
./out/supercat10/54,SHAP,120.14,5
./out/supercat10/54,IG,103.47,5
./out/supercat10/54,UNI,113.14,5
./out/supercat10/53,SHAP,1795.94,4
./out/supercat10/53,IG,1223.84,4
./out/supercat10/53,UNI,1241.63,4
./out/supercat10/30,SHAP,1215.74,4
./out/supercat10/30,IG,704.43,4
./out/supercat10/30,UNI,715.14,4
./out/supercat10/55,SHAP,120.46,5
./out/supercat10/55,IG,104.63,5
./out/supercat10/55,UNI,113.51,5
./out/supercat10/46,SHAP,140.53,5
./out/supercat10/46,IG,122.49,5
./out/supercat10/46,UNI,132.23,5
./out/supercat10/48,SHAP,1236.98,5
./out/supercat10/48,IG,187.85,5
./out/supercat10/48,UNI,189.99,5
./out/supercat10/3,SHAP,128.26,5
./out/supercat10/3,IG,104.91,5
./out/supercat10/3,UNI,121.05,5
./out/supercat10/49,SHAP,120.38,5
./out/supercat10/49,IG,105.21,5
./out/supercat10/49,UNI,112.87,5
./out/supercat10/40,SHAP,136.37,5
./out/supercat10/40,IG,114.63,5
./out/supercat10/40,UNI,127.04,5
./out/supercat10/47,SHAP,124.73,5
./out/supercat10/47,IG,107.89,5
./out/supercat10/47,UNI,117.92,5
./out/supercat10/5,SHAP,1096.88,5
./out/supercat10/5,IG,241.63,5
./out/supercat10/5,UNI,244.26,5
./out/supercat11/9,SHAP,1818.37,5
./out/supercat11/9,IG,620.49,5
./out/supercat11/9,UNI,613.31,5
./out/supercat11/11,SHAP,1355.59,4
./out/supercat11/11,IG,931.85,4
./out/supercat11/11,UNI,943.56,4
./out/supercat11/7,SHAP,1658.21,5
./out/supercat11/7,IG,1636.7,5
./out/supercat11/7,UNI,1525.15,5
./out/supercat11/16,IG,519.3,5
./out/supercat11/16,UNI,480.63,5
./out/supercat11/6,SHAP,387.89,5
./out/supercat11/6,IG,136.83,5
./out/supercat11/6,UNI,144.08,5
./out/supercat11/1,UNI,1677.7,
./out/supercat11/10,SHAP,2687.69,5
./out/supercat11/10,IG,1983.35,5
./out/supercat11/10,UNI,1965.32,5
./out/supercat11/8,SHAP,1665.13,5
./out/supercat11/8,IG,1576.45,5
./out/supercat11/8,UNI,1558.72,5
./out/supercat11/4,SHAP,1706.91,5
./out/supercat11/4,IG,1682.53,5
./out/supercat11/4,UNI,1569.1,5
./out/supercat11/15,UNI,2501.35,5
./out/supercat11/3,SHAP,1028.08,4
./out/supercat11/3,IG,899.68,4
./out/supercat11/3,UNI,880.65,4
./out/supercat11/12,SHAP,1860.88,4
./out/supercat11/12,IG,1280.52,4
./out/supercat11/12,UNI,1219.37,4
./out/supercat11/2,SHAP,2585.17,5
./out/supercat11/2,IG,2387.82,5
./out/supercat11/2,UNI,2404.63,5
./out/supercat11/13,SHAP,1021.86,4
./out/supercat11/13,IG,948.75,4
./out/supercat11/13,UNI,962.28,4
./out/supercat11/5,SHAP,1653.15,5
./out/supercat11/5,IG,1635.41,5
./out/supercat11/5,UNI,1532.31,5
./out/supercat11/14,SHAP,134.09,5
./out/supercat11/14,IG,114.89,5
./out/supercat11/14,UNI,126.34,5
