name,method,time to repair,number of changes
./out/cave6/24,IG,3.41,3
./out/cave6/24,UNI,7.18,3
./out/cave6/23,SHAP,6.56,3
./out/cave6/23,IG,4.5,3
./out/cave6/23,UNI,7.83,3
./out/cave6/4,SHAP,5.02,1
./out/cave6/4,IG,3.89,1
./out/cave6/4,UNI,5.04,1
./out/cave6/15,SHAP,4.06,1
./out/cave6/15,IG,2.89,1
./out/cave6/15,UNI,4.03,1
./out/cave6/3,SHAP,5.0,5
./out/cave6/3,IG,3.77,5
./out/cave6/3,UNI,4.51,5
./out/cave6/12,SHAP,31.53,3
./out/cave6/12,IG,24.03,3
./out/cave6/12,UNI,31.65,3
./out/cave6/85,SHAP,3.9,2
./out/cave6/85,IG,2.99,2
./out/cave6/85,UNI,3.91,2
./out/cave6/71,SHAP,6.63,1
./out/cave6/71,IG,5.41,1
./out/cave6/71,UNI,6.41,1
./out/cave6/76,SHAP,35.69,3
./out/cave6/76,IG,30.31,3
./out/cave6/76,UNI,36.03,3
./out/cave6/82,SHAP,3.9,1
./out/cave6/82,IG,2.55,1
./out/cave6/82,UNI,3.89,1
./out/cave6/49,SHAP,4.47,3
./out/cave6/49,IG,3.46,3
./out/cave6/49,UNI,4.19,3
./out/cave6/40,SHAP,3.93,1
./out/cave6/40,IG,3.2,1
./out/cave6/40,UNI,3.96,1
./out/cave6/47,SHAP,4.19,1
./out/cave6/47,IG,3.08,1
./out/cave6/47,UNI,4.21,1
./out/cave6/78,SHAP,4.16,1
./out/cave6/78,IG,3.14,1
./out/cave6/78,UNI,4.53,1
./out/cave6/2,SHAP,4.11,1
./out/cave6/2,IG,2.95,1
./out/cave6/2,UNI,3.99,1
./out/cave6/13,SHAP,4.24,1
./out/cave6/13,IG,2.91,1
./out/cave6/13,UNI,4.35,1
./out/cave6/5,SHAP,4.04,1
./out/cave6/5,IG,3.12,1
./out/cave6/5,UNI,3.96,1
./out/cave6/14,SHAP,5.43,2
./out/cave6/14,IG,3.55,2
./out/cave6/14,UNI,4.62,2
./out/cave6/22,SHAP,4.48,3
./out/cave6/22,IG,3.14,3
./out/cave6/22,UNI,4.42,3
./out/cave6/25,SHAP,5.57,3
./out/cave6/25,IG,3.52,3
./out/cave6/25,UNI,5.32,3
